id;thread;interpretant;created_at;message;media;likes;dislikes;author_user
5121870380;8245038220;lg;2020-10-23 14:51:18;Acho que agora nao resta mais duvidas de que kaidou poderia ser morto pelo oden na sequencia...;;99;0;jrsk823
5122011927;8245038220;en;2020-10-23 16:43:01;Cadê o mangá mano ??? 14:00hrs e ainda não postaram nada;;1;3;darlan_ramos
5122039544;8245038220;lg;2020-10-23 17:03:56;"OPA vai ter manga semana que vem. Será que o oda vaí mandar os próximos 7 sem brake? Será!? Será!?; Eu acho que não... eu aposto numa palsa dramática de duas semanas entre o 999 e o 1000 tãn, tãn, tãããnn...";;9;0;disqus_xqaydSQLkL
5122086280;8245038220;en;2020-10-23 17:38:52;Acabei de descobrir que os poneglighs são escritos em coreano! Rsrs... É igualzinho mano! (Muito traço em um símbolo para uma palavra ou mesmo uma sílaba! Acho que se um cara espirra na Coréia dá uma redação de 30 linhas!) Edit: Para não dar double post... Ó Diva! (Acabei de atualizar);;10;1;scoopergaban
5122090615;8245038220;em;2020-10-23 17:42:04;ROBIINNN SHUUUANNNNN;;10;1;fbiojosmesquita
5122097685;8245038220;lg;2020-10-23 17:47:16;Essa frase em destaque no site da Opex não deveria ser atribuída ao Jaguar D. Saul?;;8;0;riguecomics
5122103158;8245038220;em;2020-10-23 17:51:25;*chorando* o site está belíssimo, opex! adorei o número 7 com as mãos... essa deveria ser a versão oficial após a comemoração do capítulo 1000. minha Mama querida <3;;35;0;disqus_TCiyec2JS6
5122108905;8245038220;em;2020-10-23 17:55:39;o corte q a okiku sofreu foi brutal,um capitulo meio curto mas muito interessante;;3;0;viniciuscostagoncalves
5122117275;8245038220;lg;2020-10-23 18:01:56;Acredito que o vírus usado nessa bala de gelo seja o mesmo vírus usado na bala da múmia, o chopper já deve ter a cura.;;7;1;wesleySensei
5122119248;8245038220;en;2020-10-23 18:03:26;Tá faltando uma página, creio que seria número 7.;;5;0;FaRondow
5122119574;8245038220;em;2020-10-23 18:03:41;Shanks Aprova pqp hahahahahahahahah;;13;0;andrecatapan
5122119885;8245038220;lg;2020-10-23 18:03:55;Carai Kiku, agora acabou a brincadeira do jeito que o Oda é sacana vai mostrar o resultado só no 993, ninguém esperava Yamato vs Sasaki espero q aconteça!!;;5;0;Neno_Fan_de_OP
5122120756;8245038220;em;2020-10-23 18:04:36;Vê a Lola casando, me faz pensar q One Piece ta mesmo perto do fim, pq q saga dessa mulher pra casar kk;;9;0;disqus_UhPVSqrqUO
5122120749;8245038220;em;2020-10-23 18:04:37;Kiku diva rainha do meu ser... vamo por um bandeide ai, passar um merthiolate, morre não por favor;;2;0;disqus_yriU9wPpVE
5122121037;8245038220;lg;2020-10-23 18:04:49;caraca mano, tadinha da kiku, quando o zorão aparecer o kaido vai ver o que é corte forte e profundo;;1;0;nijimurayan
5122121691;8245038220;en;2020-10-23 18:05:19;"KIKU?!!!!
A não mano..........";;0;0;bielplaygames90
5122122634;8245038220;en;2020-10-23 18:06:05;Pode deixar permanente esse tema do site após chegar no 1000 kk;;3;0;thanatoslincoln
5122123296;8245038220;em;2020-10-23 18:06:34;Minha O-kiku ainda te amo mesmo você só com um braço :'(;;0;0;caiohenriquefernandes
5122123845;8245038220;en;2020-10-23 18:06:59;Minha bainha favorita, nããão;;0;0;marcelcarlosmachadobarbosa
5122126137;8245038220;em;2020-10-23 18:08:41;foda, até mudaram o layout :0;;1;1;disqus_O0z319aeu1
5122126360;8245038220;en;2020-10-23 18:08:52;oq foi que rolou com a KIKU????;;0;0;disqus_pGVu6CVPiB
5122127675;8245038220;lg;2020-10-23 18:09:53;Quem vai superar Oden é Roronoa Zoro e detonar Kaido;;1;0;disqus_DALgCbOIxy
5122128820;8245038220;en;2020-10-23 18:10:45;O ataque do KAIDOU FEZ A KIKUNOJO PERDER UM BRAÇO !!!!!!!!!!!!!!!!!!!!!!!!!!!!!;;3;0;disqus_DZTjtxdVdc
5122130734;8245038220;em;2020-10-23 18:12:15;Esse roxo ficou mto lindo mds;;4;0;disqus_EaJwFRA00K
5122134493;8245038220;em;2020-10-23 18:15:05;FUDEUUUUUUU;;0;0;impoopy
5122136150;8245038220;lg;2020-10-23 18:16:22;Dps do Kaidou dizer que nunca mais vai ter um samurai monstruoso como aquele, tenho certeza que o Zoro vai brilhar no climax;;21;0;disqus_wm8VE1Pn5G
5122136895;8245038220;en;2020-10-23 18:16:55;Recomendo que todos vocês voltem no domingo pra reler, pois vejam como a scan está horrivel, domingo ela vai estar limpa.;;11;2;igordsilva
5122137457;8245038220;en;2020-10-23 18:17:21;Tá faltando uma página nessa versão previa. Entre as paginas 6 e 7. Percebi pq eu tinha lido em espanhol mais cedo...;;1;0;liziemaria
5122138115;8245038220;em;2020-10-23 18:17:48;Robin Deusa;;4;0;disqus_cdFVOub78r
5122138349;8245038220;em;2020-10-23 18:18:00;Hur dur, o Kaido ta perdendo hohoho. Para de choro e espera as coisas acontecerem, dps reclama;;14;0;igordsilva
5122139131;8245038220;lg;2020-10-23 18:18:39;"""NUNCA MAIS UM SAMURAI MONSTRUOSO COMO ELE APARECERÁ"" sei não em ... Acho que Zoro vai se perder na guerra e chegar até lá em cima. kkkk";;17;3;disqus_EaZPOL8LXH
5122139132;8245038220;em;2020-10-23 18:18:39;Saiu da jaula o monstro, BIRL!;;2;0;fernandohidekitsubota
5122141090;8245038220;lg;2020-10-23 18:20:07;Oda tá começando mostrar que a forma Dragão de Kaido não é brincadeira, raios, ventos cortantes, e sopro de fogo.;;2;0;disqus_fZUuOdS7Ha
5122142423;8245038220;en;2020-10-23 18:21:11;"Vai ter capítulo semana que vem?
Perai, dia das bruxas, vesperas de dias dos mortos... teremos algumas mortes no próximo capítulo";;4;0;jeffsilveira
5122142881;8245038220;lg;2020-10-23 18:21:32;"Muito foda ver quando o Kaido se lembra da luta contra o Oden, ele lembra especificamente da parte em que ele foi covarde, e isso mostra o quanto essa ""vitória"" dele em cima do Oden abala ele muito, pois era x1, ele tava perdendo e só ganhou porque trapaceou. Ele se sente mal por isso e talvez seja esse o motivo dele tentar se matar esse tempo todo. Talvez...";;140;0;jacksampedro
5122142972;8245038220;em;2020-10-23 18:21:35;Jesus amado do céu;;0;0;lunadweasley
5122143067;8245038220;en;2020-10-23 18:21:38;Não tava esperando um cap desses. Coitada da Okiku e da Shinobu veih;;4;0;evandroisento
5122143925;8245038220;lg;2020-10-23 18:22:17;Chegou a hora do climax. Agora o Kaidou bate em todo mundo e depois chega o Luffão pra salvar a galera;;1;0;disqus_Pi6kNpaOch
5122144797;8245038220;lg;2020-10-23 18:22:56;Sabia que coisa ruim tava vindo pela frente kkkk Oda tava hypando demais esses Bainhas contra o Kaido;;3;0;disqus_kfj2oWpJdU
5122145802;8245038220;en;2020-10-23 18:23:43;Ta faltando uma pagina opeX. La na versão em espanhol tem uma pagina a mais;;1;0;igordroumond
5122146089;8245038220;em;2020-10-23 18:23:56;Estou sem palavras.;;0;0;romriokionys
5122146884;8245038220;en;2020-10-23 18:24:30;Alguém pegou a referencia do número 7 nas páginas finais? Não peguei se é que vai continuar tendo;;2;0;disqus_iiPb8wMTOA
5122147435;8245038220;lg;2020-10-23 18:24:54;A Kiku levou a lapada violenta mesmo, foi mais pesado que a vez do Law, parece ter pego meio que no ombro, peito, sei lá, mas aparentemente o próximo capítulo parece que vai ser emocionante. Kaido parece ter ficado sério por ter lembrado da velha se passando por Momonosuke pra enganar Oden, agora desanda tudo.;;46;0;brunocarlos996
5122148005;8245038220;en;2020-10-23 18:25:18;Pra quem ja estava falando que o Kaido estava sofrendo ... kkkkkkkkkkk;;3;0;disqus_g7N5NZ6rVO
5122170901;8245038220;en;2020-10-23 18:42:37;será que sasaki tem uma akuma de alguma tartaruga pré-histórica ou algo do tipo... ele tem o bando dos encouraçados... interessante. o olhar da minha querida kikunojo cortou meu coração... :'(;;15;0;disqus_TCiyec2JS6
5122173575;8245038220;em;2020-10-23 18:44:35;alguém trás uma espada quadrada ao Kiku pra ele cortar o Kaido;;13;2;feliperangell
5122179289;8245038220;en;2020-10-23 18:48:57;Arrancou o braço esquerdo ou direito de Kiku?;;1;1;Satoshi_Mugiwara
5122181245;8245038220;em;2020-10-23 18:50:23;Esse Shanks aprova foi foda kkkkkkkkkkk;;65;0;jssicatomiati
5122182005;8245038220;en;2020-10-23 18:50:56;"""Nunca mais um samurai monstruoso como aquele aparecerá"" - Kaido. É O SEU MOMENTO ZORO";;25;2;rutson_marques
5122183205;8245038220;lg;2020-10-23 18:51:49;"Deixa o Zoro subir que o Kaidou vai ganha um novo trauma na forma ashura.
Outra coisa o Picca é maior que Onigashima.";;22;3;silkerarcade
5122183925;8245038220;em;2020-10-23 18:52:25;Caralho;;0;0;thomasvynys
5122184352;8245038220;lg;2020-10-23 18:52:46;"MEU DEUS A OKIKU NÃO, PFVR ODA, N MATA ELA, AAA MINHA PERSONAGEM FAVORITA!
Ok, Eu sabia que o Kaidou iria reagir, no meu comentário do capitulo anterior eu falei justamente disse e que seria na Okiku, eu to chocado com meu azar e com a coincidência, quero só morreeeeeeeeeer hahaha";;24;0;disqus_RezGf2vbcq
5122184567;8245038220;lg;2020-10-23 18:52:56;"Já estava achando estranho a demora do Queen em usar algum contágio
Ficou ótimo o novo layout";;9;0;disqus_Rdhv7PZY5E
5122184760;8245038220;en;2020-10-23 18:53:03;FERROU, vai cair 1 bainha vermelha por capitulo, kawamatsu foi no outro agora a kiku, oda vai me matar do coração;;13;0;disqus_LbefrXSvS8
5122189999;8245038220;lg;2020-10-23 18:56:56;Kaido vai se tremer de medo, quando vê o Zorão com a enma hehehe.;;70;2;emanuelmedeiro
5122211613;8245038220;em;2020-10-23 19:13:15;Todo quadro que o Kaidou aparece é um wallpaper novo, pqp;;0;0;disqus_9wGWFbdA9B
5122215195;8245038220;lg;2020-10-23 19:16:02;"Contagem

10 capitulos - X-Drake
9 capitulos - Kin'emon
8 capitulos - as 8 espadas no.nittoryu oden
7 capitulos - numeros de andares ate o teto de onigashima";;0;0;disqus_9wGWFbdA9B
5122222856;8245038220;em;2020-10-23 19:21:53;"Shinobu e Yamato tendo seu momentos fodas. Gosto demais desse chute do Sanji, a educação do Jinbe sumiu ou ele perdeu a paciência.

Essa capa de casamento me lembrou, o capítulo também teve ""aquela"" vibe.";;13;1;edwarddteach
5122227005;8245038220;lg;2020-10-23 19:25:05;"""Nunca mais um samurai monstruoso como ele aparecerá"" kkkkkk só espera o Zoro chegar ai em cima Kaido !!

Espero que a Kiku não tenha morrido serio mesmo..:/";;46;10;disqus_XQ4Ksfs1de
5122236448;8245038220;lg;2020-10-23 19:32:19;"Achei meio estranho que depois do capítulo passado dando a entender que por seus próprios méritos (sem a instrução do Oden) os bainhas teriam atingido o ryou, ainda que só nivelassem ao golpe do  Oden em conjunto, para depois o Kaido agora dizer ter sido insuficiente... Inferior ao golpe do Oden. De certa forma isso menospreza e torna até vão o esforço dos bainhas. Com relação ao ""trauma"" do Oden, meio que está explicado né gente? Kaido se sentiu usurpado de ter a chance de vencer o Oden, e ele próprio se corroeu por isso. Isso de certa forma eleva a possibilidade que mesmo naquela ocasião ele não tinha ainda começado a lutar com tudo. Ou seja, a possibilidade do despertar híbrido permanece forte!";;74;3;scoopergaban
5122266932;8245038220;lg;2020-10-23 19:55:52;"Kaido disse q nunca surgirá um samurai tão poderoso quanto Oden kkkkkkkk

acho q o Kaido não conhece o Mihawk olhos de gavião";;31;40;feliperangell
5122383709;8245038220;en;2020-10-23 21:32:27;Po cara, o/a okiku não... ele/ela era gente fina. Não podia ter sido o azura?;;52;2;disqus_xqaydSQLkL
5122427521;8245038220;lg;2020-10-23 22:13:09;no cap passado os bainhas estavam na vantagem, e nesse capitulo a vantagem foi para o Kaido, tomara que no próximo capitulo a vantagem volte para os bainhas, quero ver o Denjiro mitando, seria massa se ele tivesse alguma habilidade/técnica única assim como Kinnemon;;41;0;feliperangell
5122584972;8245038220;en;2020-10-24 1:11:37;"10-MARINHO / 9-PRETO / 8-CIANO / 7-LILÁS / 6-? / 5-? / 4-? / 3-? / 2-? / 1-?

Qual será a próxima cor....";;16;0;nicolasleonsilvadossantos
5123337432;8245038220;en;2020-10-24 17:44:07;"""Se uma pessoa que vê o futuro joga xadrez contra uma pessoa que lê mentes, quem ganha?""";;10;1;nicolasleonsilvadossantos
5123418884;8245038220;en;2020-10-24 18:54:31;Esse capítulo provocou bastante, é esperar pela tradução oficial agora, a volta do Orochi poêm um fim nesse enigma do Kaido. Espero que o Kaido manipule a sua no mesmo nível do Marco, daí teremos um Madara mesmo.;;0;1;edwarddteach
5123456573;8245038220;lg;2020-10-24 19:28:36;Ferimento leve pow, o q mais tem em one piece são personagens desmembrados: shanks, zeff, Kid, kiros, inuarashi, nekomamushi, kuzan, Zephyr.. kikunojo vai ser apenas mais um, café pequeno, nada fatal.;;1;0;disqus_j8bx0BY5j8
5123473287;8245038220;en;2020-10-24 19:43:39;Eu queria comentar apenas pela chance disso ser visto pelo pessoal da Opex. Eu amei o Design do site e a ideia de ir mudando até o capítulo 1000. Eu só queria dizer algo que me incomoda bastante e não sei se vocês conseguem arrumar, quando o site está em tela cheia no PC, o anúncio na parte superior sempre cobre a cabeça do personagem que está no design, se vocês conseguirem editar para deixar o anúncio um pouco mais curto, só para não cobrir seria perfeito! De qualquer forma, eu amo o trabalho daqui pessoal! Acompanho One Piece pelo seu site desde que estava lançando capítulos de Punk Hazard! Fenomenal!;;7;0;profde_go
5123600926;8245038220;lg;2020-10-24 21:45:11;Então pessoal, vc's apostam em kaido tendo ataques de gelo ou não?;;2;0;awayever
5123609168;8245038220;lg;2020-10-24 21:54:22;"Como eu estava achando que ia ser

Kaidou ia virar a luta e levar algum bainha(No caso, só foi braço). Tem que ser muito ingênuo pra achar que ele é fraco e ia perder no começo da guerra";;4;0;KelvimUmOtaku
5123642801;8245038220;em;2020-10-24 22:32:23;"""Shanks aprova"" foi de cair o braço";;31;0;KelvimUmOtaku
5123687799;8245038220;en;2020-10-24 23:24:13;Aí é foda, Oda. 😞;;1;0;disqus_nT67EuQ8Un
5123807855;8245038220;lg;2020-10-25 1:53:39;"Esse Kaido tá um piada,na boa,tomara que daqui pra frente ele aja como o ""ser tão poderoso"" que deveria ser";;2;26;disqus_x2wL2QBrKo
5123874234;8245038220;en;2020-10-25 3:24:05;Agora entendi porque a Temari é tão braba, aprendeu as foices de vento com o Kaido-sama em pessoa, ou melhor, dragão, pobre Shikamaru;;8;0;disqus_y1usPChOP2
5123876494;8245038220;em;2020-10-25 3:27:35;Ctz que oda so tem 1 braço;;20;1;Cuiidaado
5124065832;8245038220;en;2020-10-25 9:53:31;Qual será a próxima história de capa? Shanks? Buggy? Coby? Condoriano? Os Remanescentes de BB?...;;8;0;nicolasleonsilvadossantos
5124303775;8245038220;en;2020-10-25 15:03:38;Poxa meu a Kiku naum  Ç_Ç;;7;0;disqus_pJJbSSIMTd
5124320886;8245038220;lg;2020-10-25 15:19:08;Me pergunto como essa guerra irá acabar. Msm que o Luffy derrote o Kaido ainda tem a big mom e eu duvido que o Luffy vá ter energia pra enfrentar ela depois disso;;10;0;josuketsunami
5124526503;8245038220;lg;2020-10-25 18:13:14;"Enquete: ""Shanks aprova""
Eu lendo isso antes de ler o mangá: ""MEU DEUS!!! O SHANKS VAI APARECER???""

Eu já achei que essa história do Kaido querer morrer era mais uma ""gag"" do Oda pra mostrar o quão invencível ele era (mas nunca acreditei nisso de Kaido imortal), mas agora me passou pela cabeça que pode ser por conta dele se arrepender de nunca ter tido uma luta séria contra o Oden, uma das pessoas mais fortes que ele se encontrou (acho que a pessoa mais forte que já teve uma rixa séria com Kaido).
Achei que ele usaria o modo hibrido quando vi ele caído igual a uma lagartixa (mas lembrando, que imagem LINDA que o Oda desenhou do Kaido se reerguendo)
Agora que o Kaido feriu a minha O-Kiku (não!!! O-Kiku, não!!!), agora deve ser a hora em que ele vai derrotar um por um

Ah sim, eu não sabia dessa faceta do povo de Wano que todo ano sonha com a libertação de Wano pelas mãos do clã Kouzuki. Sempre achei que a maioria fosse mais conformista (tipo os prisioneiros de Udon que vimos no episódio de hoje do anime)";;20;0;juliosoares
5124570767;8245038220;lg;2020-10-25 18:51:06;"relendo o capítulo, percebi que o subordinado que levou um tapão de yamato tem a smile da tartaruga (se eu não estiver enganado)... então, eu descarto a opção do sasaki ter uma zoan de tartaruga pré-histórica... seria legal um nodossauro ou anquilossauro.. não sei se podemos considerar aquela parte da cabeça do tricerátops uma couraça...
uma observação: na página dois, as palavras 'estão' e 'pressão' estão com um quadradinho nas vogais onde fica o til";;10;0;disqus_TCiyec2JS6
5124603837;8245038220;em;2020-10-25 19:19:47;Eita;;0;0;disqus_dt5UWZnGCV
5124677019;8245038220;em;2020-10-25 20:22:41;Que top a Robin na pagina e o número da contagem também hehe;;16;0;mcldarknes
5124779473;8245038220;en;2020-10-25 21:54:52;Oda esquecendo das luvas do Sanji (ele não as tirou, aparece na pág 9);;4;0;disqus_CHMQw5ou3m
5125162883;8245038220;lg;2020-10-26 6:26:08;"Este capítulo foi uma montanha-russa de emoções, capa e o início de capítulo foram de muitas alegrias e as últimas 5 páginas foram meio triste.
Este capítulo foi ao som da biwa(em todas as páginas teve onomatopeias musicais),  espero que o anime faça ser mais emocionante.
Finalmente Lola conseguiu um marido depois de ser rejeitada 4453 vezes, Gotti não tinha como rejeitar, porque desde a sua primeira aparição ele mostrou ter alguma queda pela Chiffon e agora vai-se casar com a gêmea dela.
O povo está se aproveitando muito neste dia do festival de fogo. 
Jinbei chegou no momento propício para acabar com os subordinados e a discussão do Luffy e Sanji(10 segundos, me fez lembrar ao 2 desafio de Davy Back Fight, quando o Zoro lhe pediu para cooperar pelo mesmo período de tempo).Briscola tem um dos melhores ataques(soco do soco de gorila) rsrsrsrsrsrsrsrs. 
Yamato ao que parece está mesmo seguindo as ordens do Luffy, e também está demostrando que realmente queria lutar ao lado aliança.
Não é por acaso que o Kaidou é o Rei das Feras e Younkou. Putz, quantos elementos ele ainda tem para mostrar? Os Younkous realmente são fodasticos. Será que o fim da Kiku? Ou o Oda vai lhe dar uma fruta(dos 9 bainhas, os que viajaram no tempo são os que comeram frutas até agora) para compensar.
O desespero começou, se pode ver nos rostos de Kin'nemon e Izou.";;5;0;disqus_BCPy0y38eo
5125231013;8245038220;lg;2020-10-26 8:50:09;Pra mim esse momo é o personagem mais inútil e irritante da série,até q  Oda me prove o contrário;;9;10;disqus_uB6P6NQLQ9
5125345467;8245038220;en;2020-10-26 11:50:27;"992,993,994,      OUT
995,996,997,      NOV
998,999,1000!    DEZ";;9;0;nicolasleonsilvadossantos
5125824683;8245038220;en;2020-10-26 18:19:37;entrando toda hora no site da opex pra contemplar os últimos momentos desse layout :') [e também pra ver se os ventos trazem novos spoilers pro mr 27];;2;0;disqus_TCiyec2JS6
5125941225;8245038220;en;2020-10-26 19:49:08;é boys, fodeu verde e amarelo pros samurais agora... ou melhor fodeu-de-gozaru;;14;0;rali00
5126592843;8245038220;lg;2020-10-27 11:55:29;"Toda vez que leio esse capítulo no começo dele eu lembro de algo que no decorrer esqueço de comentar. É sobre a passividade do povo de Wano esperando ser salvo pelo ""mito"" da profecia. Não sei se vocês repararam, mas isso é totalmente contra o que sempre se pregou ao longo da obra desde lá atrás quando o Luffy, o Zoro e a Nami ajudam o Usopp quando ele resolve lutar contra a invasão do bando do Kuro. Reparem que mais recentemente até na interferência do ER, a Belo Betty destaca a importância do povo se levantar e lutar. Em Wano notem que esse mesmo pessoal que  festeja na capital das flores, trata seus vizinhos com desprezo e indiferença, elitizando sua condição. E claro que as crianças permanecem recebendo a educação errada de que Orochi é um herói. Estou comentando isso porque começo a desconfiar que o desfecho disso será realmente trágico no sentido de que os habitantes de Wano (ou boa  parte deles) irão pagar muito caro pela sua passividade.";;28;1;scoopergaban
5126594576;8245038220;en;2020-10-27 11:57:50;"Entre o anime e o mangá, a diferença tá grande.
Espero que o flashback das aventuras de Oden dure e renda bastante.";;2;0;nicolasleonsilvadossantos
5126597915;8245038220;lg;2020-10-27 12:02:17;ROGER vs LUFFY?;;1;0;nicolasleonsilvadossantos
