id;thread;interpretant;created_at;message;media;likes;dislikes;author_user
5057572479;8187418337;lg;2020-09-04 10:30:51;"Tava vendo aqui, e eu acho que os ""mais fracos"" do bando podem pegar a Big Mom enquanto Zoro, Sanji e Jinbei podem ir atrás das calamidades, deixando Luffy subir e ir lutar contra Kaido.
O resto dos inimigos podem ser enfrentados pelos samurais mesmo, mas os Numbers vão ser meio chato.";;0;0;C4bs
5057574853;8187418337;em;2020-09-04 10:34:33;SUUUGUEEEEEEE!!!;;0;0;disqus_TYuMmaXwdJ
5057575331;8187418337;em;2020-09-04 10:35:19;"Gente... A cara do Franky coma Nami abraçada a ele está impagável! Kkkkk! Me lembrou o Senor Pink com as minas penduradas nele. ""HARDO BOYDO""! rs";;10;0;scoopergaban
5057575850;8187418337;em;2020-09-04 10:36:08;Sem duvida alguma os destaques deste capitulo vai pra franky e zoro que aparece do nada do lado de queen e queen so percebe quando ele fala ksksk;;1;0;disqus_hMnN1a4yMg
5057576361;8187418337;lg;2020-09-04 10:36:53;Luffy Kid e Law, provavelmente nao podem perder tempo lutando com outros inimigos porque devem estar na luta final contra Kaido, logo King e Queen devem sobrar pra Zoro, Sanji, Jinbe e Killer,e ainda falta Whos Who e Sasaki que parecem ter um nivel igual ou muito proximo das calamidades;;0;0;disqus_9omoDDIVVO
5057578323;8187418337;lg;2020-09-04 10:40:00;"Espero bastante desta luta, principalmente se o Oda proporcionar q o Luffy chegue até o Kaido ""sem muita dificuldade""... Afinal, seria uma das raras vezes q ele enfrentaria alguém poderoso, descansado sem nenhum dano pesado anterior após ter tido uma série de batalhas mortais no meio do caminho... 

Meu palpite é que eles se dividam: 
Mugiwaras
1- Luffy- consegue subir pra enfrentar Kaido
2- Zoro, Robin, Jimbe, Franky e Brook, enfrentam Big mon.
3 - Sanji, Usop, Nami e Chopper, vão fazer a limpeza no ar.";;1;1;adilson_ad_o
5057578357;8187418337;em;2020-09-04 10:40:03;EPICOOOOOOO como eu esperei esss junção deles;;4;0;felyphefurtado
5057579623;8187418337;em;2020-09-04 10:42:01;Robin e Jinbe mto foda! Essa ultima página tá maravilhosa! Capitulo muito bom!;;2;0;disqus_87AlhDRDsb
5057579803;8187418337;lg;2020-09-04 10:42:15;"Franky Xogun nesse capitulo esta F*******A......""Você não pretende fazer do nosso Capitão o Rei dos Piratas"". Mostrando o quanto é essencial a união dos companheiros.";;3;0;avelinogustavodelima
5057581109;8187418337;lg;2020-09-04 10:44:14;Sempre tem um pessoal que fala em nível de poder individual, imagina juntos? Franky, Jinbe e Robin derrubaram a bruxa velha. Eu tô acreditando nessa vitória igual o Hyogoro. (Agora vamos esperar pela reviravolta);;4;0;sizenandod
