id;thread;interpretant;created_at;message;media;likes;dislikes;author_user
5130914801;8254632139;em;2020-10-30 13:50:32;MDS... Que capítulo épico! Minha única reclamação é não ter umas 50 páginas por capítulo...;;45;0;scoopergaban
5130921965;8254632139;lg;2020-10-30 13:56:09;acredito que Yamato ficou ilesa por ter um físico forte naturalmente, deve ser uma característica dessa raça;;33;1;feliperangell
5130974681;8254632139;em;2020-10-30 14:37:10;"Essa fala do kaidou para os samurais foi phodha descrevendo-os(elogiando ao mesmo tempo) e logo o kin'nemon destroi ele kkkk
Que demais, o kin ta montrao!";;12;0;jrsk823
5131013431;8254632139;en;2020-10-30 15:06:51;Essa doença de demonio criada pelo QUEEN parece o covid 19'-';;22;3;ryuahnlee
5131245488;8254632139;em;2020-10-30 17:55:56;Gostei do Queen mostrando que não está nem ai para ninguém, contanto que ele possa fazer seus joguinhos kkk;;10;0;mcldarknes
5131288026;8254632139;em;2020-10-30 18:27:39;êêêê, bem-vindo, tony tony chopper! [por incrível que pareça, eu estava atualizando o site pra ver como ficou];;8;5;disqus_TCiyec2JS6
5131361273;8254632139;em;2020-10-30 19:21:03;Site ficou lindo com Chopper ♡.♡;;3;0;disqus_70AhVj4Mv9
5131364057;8254632139;lg;2020-10-30 19:23:07;Talvez eu tenha feito a conta errada, me corrijam se eu estiver errado, mas se o Oda mantiver o ritmo que ele prometeu de 3 caps, 1 pausa, 2 caps, 1 pausa... Isso não faria, o capítulo 1000 lançar, exatamente, no dia 1 de janeiro?;;5;0;disqus_pIkp6tuZ7z
5131389498;8254632139;em;2020-10-30 19:42:25;Yamato-san!! Ou seria chan?! rsrs Eta capítulo da hora eim;;5;0;disqus_dxSGXM7hZL
5131391909;8254632139;em;2020-10-30 19:44:17;Melhor tema!!!! Ficou lindinho!!!;;3;0;disqus_gzcgD5oRHO
5131415838;8254632139;en;2020-10-30 20:02:31;Acabei de notar que já foi o franky e a robin na contagem e eu tive a capacidade de NÃO NOTAR A FRASE DELES to triste ( ._.);;5;0;disqus_SeQy5dZMv9
5131438584;8254632139;em;2020-10-30 20:20:14;O design das smiles fica cada vez mais bizarro, kkkk;;21;0;disqus_pGVu6CVPiB
5131468943;8254632139;em;2020-10-30 20:45:14;Yamato é demais. O desenvolvimento dele e de Kaido nesse capítulo foi impressionante!;;21;0;disqus_lvl5EwH1CS
5131476614;8254632139;en;2020-10-30 20:51:33;Só não consigo entender pq o luffy não se estilinga pro topo do domo logo;;9;0;disqus_D7CBFwCo8b
5131518023;8254632139;em;2020-10-30 21:27:03;O site todo rosinha com o Chopper lá em cima <3;;14;0;mestre_hawk
5131528108;8254632139;lg;2020-10-30 21:36:07;Capítulo 1000 deve ter uma capa dourada, em prestígio a longevidade e sucesso do anime.;;21;0;nicolasleonsilvadossantos
5131536968;8254632139;en;2020-10-30 21:44:12;"Vai aquecendo o banco Chopper. 
https://media3.giphy.com/media/S5wUVb5iU6Vyg/giphy.gif";{'thread': '8254632139', 'resolvedUrl': 'https://media3.giphy.com/media/S5wUVb5iU6Vyg/giphy.gif', 'thumbnailUrl': '//a.disquscdn.com/get?url=https%3A%2F%2Fmedia3.giphy.com%2Fmedia%2FS5wUVb5iU6Vyg%2Fgiphy.gif&key=YCpl9KbtT1d9MGdlwElMPQ', 'htmlWidth': None, 'id': 68288409, 'thumbnailWidth': 0, 'title': 'One Piece Sanji Nosebleed GIF - Find & Share on GIPHY', 'htmlHeight': None, 'mediaType': '1', 'html': '', 'location': 'https://media3.giphy.com/media/S5wUVb5iU6Vyg/giphy.gif', 'type': '1', 'metadata': {'create_method': 'preview', 'thumbnail': '//a.disquscdn.com/get?url=https%3A%2F%2Fmedia3.giphy.com%2Fmedia%2FS5wUVb5iU6Vyg%2Fgiphy.gif&key=YCpl9KbtT1d9MGdlwElMPQ'}, 'urlRedirect': 'https://disq.us/url?url=https%3A%2F%2Fmedia3.giphy.com%2Fmedia%2FS5wUVb5iU6Vyg%2Fgiphy.gif%3AUYEmosfCYqGDiTZGxIDTDN34Gjo&cuid=3902241', 'description': 'Discover & share this Sanji Nosebleed GIF with everyone you know. GIPHY is how you search, share, discover, and create GIFs.', 'post': '5131536968', 'thumbnailURL': '//a.disquscdn.com/get?url=https%3A%2F%2Fmedia3.giphy.com%2Fmedia%2FS5wUVb5iU6Vyg%2Fgiphy.gif&key=YCpl9KbtT1d9MGdlwElMPQ', 'providerName': 'GIPHY', 'forum': 'onepieceex', 'url': 'https://media3.giphy.com/media/S5wUVb5iU6Vyg/giphy.gif', 'resolvedUrlRedirect': 'https://disq.us/url?url=https%3A%2F%2Fmedia3.giphy.com%2Fmedia%2FS5wUVb5iU6Vyg%2Fgiphy.gif%3AUYEmosfCYqGDiTZGxIDTDN34Gjo&cuid=3902241', 'thumbnailHeight': 0};6;0;nicolasleonsilvadossantos
5131551983;8254632139;em;2020-10-30 21:56:33;yamato é aprova de balas é kkkk caraca bicho! mas ela foi bem dimais;;10;0;micaeljeimison
5131556769;8254632139;lg;2020-10-30 22:00:54;Izo e Kin’emon usaram os seus pontos de medicina para curar a Kiku. Se esses dois morrerem, já sabemos o porquê;;2;1;durepoxpng
5131574573;8254632139;en;2020-10-30 22:17:16;Essa história de capa foi tão ruim q eu to com esperança de q no próximo capítulo vai ter um extra pra mostrar algo relevante;;27;6;tomas_terto
5131581256;8254632139;em;2020-10-30 22:23:30;Genial esse design do Chopper 🤩;;4;0;TorcedorAzulino
5131582496;8254632139;lg;2020-10-30 22:24:38;Mais uma vez Sanji se incomoda com a concorrência, e acho que isso pode não ser só uma piada do Oda. O cozinheiro parece afim de se provar nesse arco, e espero que o faça!;;47;0;ShinoNaro
5131832321;8254632139;em;2020-10-31 3:07:37;"Noooooo! Robin-schwaaan! rs (Mas ficou fofinho o logo da ""comida de emergência"" do bando)";;10;2;scoopergaban
5132218070;8254632139;lg;2020-10-31 14:02:20;"BRISGOLA - Smile do Gorila, cap 993.

Só falta ele dançar a música...

Sopa de macaco, sopa, sopa de macaco (Ur)
Sopa de macaco, sopa, sopa de macaco (Skrr)
Sopa de macaco, sopa, sopa de macaco (Skrr)
Sopa de macaco, sopa, sopa de macaco (Ur)
Sopa de macaco, sopa, sopa de macaco (Koosh)
Sopa de macaco, sopa, sopa de macaco (Er)
Sopa de macaco, sopa, sopa de macaco (Ai)
Sopa de macaco, sopa, sopa de macaco (Er)";;2;1;nicolasleonsilvadossantos
5132225778;8254632139;lg;2020-10-31 14:09:57;"O retorno de KAKU CP9, usuário da Ushi Ushi no Mi (zoan da girafa).

Pra quem não lembra, era o cara com um nariz quadrado parecido com o do Usopp, arco Water 7.";;2;3;nicolasleonsilvadossantos
5132599354;8254632139;lg;2020-10-31 19:37:07;"Eis que observando o painel regressivo do site estava eu a matutar com meus botões, e certamente que haverá entrês voces quem pensará que eu deveria estar me ocupando de coisas mais edificantes, mas de qualquer forma ""revenons à nos moutons"": oficialmente a nami é o terceiro ou o quinto membro dos chapéus de palha?";;14;3;disqus_xqaydSQLkL
5133345666;8254632139;lg;2020-11-01 13:35:13;Próxima história de capa: Bon Clay vai para Wano ajudar Luffy!;;39;1;disqus_OatUj4mgIn
5133683819;8254632139;lg;2020-11-01 18:35:02;"Aquele meme do Kaido hibrido ser esse Kaido e o Kaido original ser aquele do primeiro rascunho do Oda quando ele desenhou a cara dos quatro yonkous sombreados confirmed!
Kiku é demais!!! Que personagem!!!
Outro personagem é esse Yamato. fortaleceu na esperança de fazer o que não conseguiu vinte anos atrás!!! Que personagem!!!
E o Queen é o melhor supremo astro principal até no quesito filhadaputagem. O King tá pior que o Jack em tudo até agora
Essa brincadeira de pega-pega não me pareceu interessante, mas vamos ver o que o Oda tá aprontando";;18;0;juliosoares
5134046344;8254632139;lg;2020-11-02 0:17:13;é parece q Zorão vai ter q lutar ou com queen ou cm king. ja q ele ficou pra tras;;4;0;lorddreonardo
5134157079;8254632139;en;2020-11-02 2:33:54;Quero saber se Yamato tbm comeu alguma akuma no mi do tipo zoan....;;1;0;natsuacnologiadragneell
5134173714;8254632139;em;2020-11-02 2:54:36;cheguei a chorar com esse capitulo;;2;0;eder_noan
5134225481;8254632139;em;2020-11-02 4:06:27;O Yamato é foda demais!!! Putz;;5;0;israelramos
5134238336;8254632139;lg;2020-11-02 4:26:22;Tapoooorra e aquele braço caindo igual bosta ali Oda? Eu achando que o Oda nao conseguiria fazer mais soldados Bugados de Smile, me vem esse Kaku da Deep Web e essa versao galinacea de CatDog, quem assistiu vai lembrar do CatDog, nesse caso ChickenMan;;14;1;gersonhenrique
5134285310;8254632139;en;2020-11-02 5:51:18;Alguem Sabe do Misterio do Triangulo Florian?,Lá de Thriler Bark!;;8;0;disqus_JFCvJSEVZq
5134329852;8254632139;lg;2020-11-02 7:29:08;Aparentemente as Smiles não tem os efeitos completos das Zoans, da pra ver a diferença evidente comparando o figurante que utilizou a Smile de girafa comparando ao Kaku que utilizou a akuma no mi da girafa, a do Kaku era muito mais controlável e versatil, então apesar de poder ser produzido em massa ainda tem fraquezas mesmo nas que não falham.;;7;0;disqus_yWdmQuAlPv
5134374346;8254632139;lg;2020-11-02 9:01:35;"Finalmente a bendita história de capa terminou, foi interessante o desenvolvimento de Pez. Agora quem são os marinheiros que capturaram a Lola? E a quem pertence este navio de guerra da Marinha, que está perseguindo Capone? 
Neste capítulo o Oda decidiu começar a dar o desenvolvimento que o Yamato merece, e também pode ser o prelúdio dum flashback.
Kiku, que mulher!!!!
Porque o Kaidou não citou o Xebec? Será que ele não morreu ou não teve uma morte honrosa?
É impressionante a criatividade de Oda em criar cada tipo de smile, rsrsrsrsrsrsrsrs.";;33;2;disqus_BCPy0y38eo
5136358909;8254632139;en;2020-11-03 18:04:13;"Começa a semana, mas não tem lançamento de mangá.
 https://media1.giphy.com/media/ISOckXUybVfQ4/giphy.gif";{'providerName': 'GIPHY', 'resolvedUrl': 'https://media1.giphy.com/media/ISOckXUybVfQ4/giphy.gif', 'thumbnailUrl': '//a.disquscdn.com/get?url=https%3A%2F%2Fmedia1.giphy.com%2Fmedia%2FISOckXUybVfQ4%2Fgiphy.gif&key=WfkEAOjoPlg4xg6YRMmp9w', 'htmlHeight': None, 'id': 57192991, 'thumbnailWidth': 0, 'title': 'Sad Spongebob Gif GIF by SpongeBob SquarePants - Find & Share on GIPHY', 'htmlWidth': None, 'mediaType': '1', 'html': '', 'location': 'https://media1.giphy.com/media/ISOckXUybVfQ4/giphy.gif', 'type': '1', 'metadata': {'create_method': 'preview', 'thumbnail': '//a.disquscdn.com/get?url=https%3A%2F%2Fmedia1.giphy.com%2Fmedia%2FISOckXUybVfQ4%2Fgiphy.gif&key=WfkEAOjoPlg4xg6YRMmp9w'}, 'urlRedirect': 'https://disq.us/url?url=https%3A%2F%2Fmedia1.giphy.com%2Fmedia%2FISOckXUybVfQ4%2Fgiphy.gif%3A6FfUudji6j_OClEx02WtkbwgrGM&cuid=3902241', 'description': 'Who gifs from a pineapple under the sea?', 'post': '5136358909', 'thumbnailURL': '//a.disquscdn.com/get?url=https%3A%2F%2Fmedia1.giphy.com%2Fmedia%2FISOckXUybVfQ4%2Fgiphy.gif&key=WfkEAOjoPlg4xg6YRMmp9w', 'thread': '8254632139', 'forum': 'onepieceex', 'url': 'https://media1.giphy.com/media/ISOckXUybVfQ4/giphy.gif', 'resolvedUrlRedirect': 'https://disq.us/url?url=https%3A%2F%2Fmedia1.giphy.com%2Fmedia%2FISOckXUybVfQ4%2Fgiphy.gif%3A6FfUudji6j_OClEx02WtkbwgrGM&cuid=3902241', 'thumbnailHeight': 0};18;0;nicolasleonsilvadossantos
5137635841;8254632139;en;2020-11-04 15:42:17;"Diferenças entre mangás:

Mangá 949 - 18/07/19 (referente ao anime atual)
Mangá 994 - 27/10/20 (referente ao mangá atual)

São ""45 capítulos"", ""467 dias ou 1 ano, 3 meses, e 9 dias""

https://media4.giphy.com/media/3o7btPCcdNniyf0ArS/giphy.gif";{'providerName': 'GIPHY', 'resolvedUrl': 'https://media4.giphy.com/media/3o7btPCcdNniyf0ArS/giphy.gif', 'thumbnailUrl': '//a.disquscdn.com/get?url=https%3A%2F%2Fmedia4.giphy.com%2Fmedia%2F3o7btPCcdNniyf0ArS%2Fgiphy.gif&key=USYjS9tYsoPi20-65mIouQ', 'htmlHeight': None, 'id': 71957378, 'thumbnailWidth': 0, 'title': 'Figure It Out What GIF by CBC - Find & Share on GIPHY', 'htmlWidth': None, 'mediaType': '1', 'html': '', 'location': 'https://media4.giphy.com/media/3o7btPCcdNniyf0ArS/giphy.gif', 'type': '1', 'metadata': {'create_method': 'preview', 'thumbnail': '//a.disquscdn.com/get?url=https%3A%2F%2Fmedia4.giphy.com%2Fmedia%2F3o7btPCcdNniyf0ArS%2Fgiphy.gif&key=USYjS9tYsoPi20-65mIouQ'}, 'urlRedirect': 'https://disq.us/url?url=https%3A%2F%2Fmedia4.giphy.com%2Fmedia%2F3o7btPCcdNniyf0ArS%2Fgiphy.gif%3ABPFxPSbQxBALVKU1fGMuXbEoFEM&cuid=3902241', 'description': 'A GIF from the CBC', 'post': '5137635841', 'thumbnailURL': '//a.disquscdn.com/get?url=https%3A%2F%2Fmedia4.giphy.com%2Fmedia%2F3o7btPCcdNniyf0ArS%2Fgiphy.gif&key=USYjS9tYsoPi20-65mIouQ', 'thread': '8254632139', 'forum': 'onepieceex', 'url': 'https://media4.giphy.com/media/3o7btPCcdNniyf0ArS/giphy.gif', 'resolvedUrlRedirect': 'https://disq.us/url?url=https%3A%2F%2Fmedia4.giphy.com%2Fmedia%2F3o7btPCcdNniyf0ArS%2Fgiphy.gif%3ABPFxPSbQxBALVKU1fGMuXbEoFEM&cuid=3902241', 'thumbnailHeight': 0};18;0;nicolasleonsilvadossantos
