id;thread;interpretant;created_at;message;media;likes;dislikes;author_user
5066270465;8193790412;lg;2020-09-11 11:09:44;Ta muito obivio que o homem com a taxa de 1% de sobrevivência é o drake, acho que sera alguém que ainda vai aparecer em wano, para refultar todas as teorias;;2;0;saveirorebaixadocomrodacromada
5066273731;8193790412;lg;2020-09-11 11:14:12;Traduzindo: Tô fudido. Luffy, me ajuda carai;;11;0;TorcedorAzulino
5066274002;8193790412;lg;2020-09-11 11:14:35;Tava imaginando que o XDrake se juntaria com o Luffy, mas foi incrivel de mais ver ele correndo e pedindo ajuda. Algo que temos que esperar a tradução oficial é se ele não quer mesmo voltar para a marinha, o que torna a ligação dele com a Sword ainda mais imprevisivel. Alias, acho que o Law tentou tirar o Doflamingo do poder usando a Marinha e sua influencia de Shishibukai, mas depois que viu que nao daria certo correu para os braços do Luffy, que apareceu para ele. Só que isso nao explica o pq dele ter ajudado o Luffy na Guerra dos Melhores, talvez por ele tambem ser um D ou pelo ato do Luffy no leilão de escravos.;;2;0;jooagnelonavesbenevides
5066274420;8193790412;em;2020-09-11 11:15:11;Chorei;;2;0;roneyellesantos
5066274796;8193790412;em;2020-09-11 11:15:40;MANOOO, 5 SuperNovas do lado dos samurais, Wano ta incrível d++;;1;0;helisondvilar
5066274986;8193790412;en;2020-09-11 11:15:54;So estou a espera para ver o marco em accao ainsim isto vai rebentar;;0;0;disqus_WHAzQbGa8s
5066275833;8193790412;en;2020-09-11 11:17:02;Quêê?? cada capitulo uma surpresa nova;;0;0;gabrieldesteves
5066277569;8193790412;em;2020-09-11 11:19:26;Talvez esteja no calor do momento, mas sou obrigado a dizer: Drake novo mugiwara! uhahgaugahughhuahu;;0;0;rafaelcrocodilofreitas
5066277619;8193790412;lg;2020-09-11 11:19:30;Talvez as lutas contra as calamidades ja estejam definidas x drake e jinbe vs queen, zoro e sanji vs king;;1;0;disqus_D7AXEtkZbA
5066277627;8193790412;lg;2020-09-11 11:19:31;"Por nada não mas fiquei emocionado nesse cap, sempre gosto quando um personagem bota a confiança no Chapéu de Palha é demais...

Aliás cap MT bom !!! Serviu pra desenvolver a história e ainda escalar os chapéus de palha em nível e tudo mais.
Talves tenhamos mais uns dois ou 3 caps até o Luffy chegar no Kaido.
Deve ser que nem aquela cena do final da abertura 23, onde o Zoro e o Sanji protegem o Luffy e ele pula pra cima do Kaido Dragão (como ele está agr), ativando seu Ryuuo/ Haki do Armamento Avançado e socando o Kaido.

Drake vai se juntar pra lutar com o Luffy agr e imagino que Hawkins tenha algo por detrás dos panos, ainda não vimos o Trafalgar Law, logo ele deve estar vendo as probabilidades, esperando uma chance e tals, mas certeza que eventualmente ele irá trair o Kaido (em tese já traiu até kkkkkkkk), os próximos caps vão ficar mais movimentados esperos, vamos esperar e lê.";;3;0;tiagoeloir
5066277784;8193790412;lg;2020-09-11 11:19:44;"Pior que aleatório essa parte do Drake kkkk;

Mas ele não vai entrar pro bando. Falta aquela história... aquela ligação com alguém do bando... e ainda tem o fato dele ser o Capitão da SWORD né, que nunca ficou muito bem explicado


Carrot (90%) e Yamato (100%) que vão ... mas se o Drake eventualmente fosse, seria difícil engolir do jeito que está, e acho que não da tempo de inserir uma história de criação de laços e tal



No mais, valeu pelo Mangá galera, ta show";;2;1;disqus_hQSBZbQgcu
5066277972;8193790412;en;2020-09-11 11:19:58;E eu que sonhei que a Bonney chegava no topo da caveira junto com o Urouge ksksksksk;;2;0;disqus_HjsejNMF99
5066278229;8193790412;en;2020-09-11 11:20:17;Capítulo foda! Eu tava passando mal aqui, esperando por esse cap.;;0;0;hiagosaantana
5066279749;8193790412;en;2020-09-11 11:22:20;X-drake novo Monkey  D. Garp???;;1;0;adryells
5066280302;8193790412;en;2020-09-11 11:23:03;Então aquele com 1% de chance de sobreviver seria o X-drake?;;0;0;adryells
5066280378;8193790412;en;2020-09-11 11:23:09;Por enquanto só os figurantes tão apanhando. Quero saber quando começa a porrada;;0;0;jhonata_lopes
5066281120;8193790412;en;2020-09-11 11:24:09;Esperava mais por ser um mangá com final 0 espero que o milésimo seja realmente impressionante.;;0;0;disqus_nFkfzV0Pt1
5066281203;8193790412;lg;2020-09-11 11:24:16;Fiquei bem decepcionado com o Hawkins, teve o espírito quebrado sem nenhum esforço e msm assim não consegue se apenar na chance de sair dessa situação. Achei meio covarde demais.;;1;0;eduardosimonibravin
5066282044;8193790412;lg;2020-09-11 11:25:26;O X-Drake realmente tava muuito brabão se infiltrando num alto escalão de um yonkou sem ser descoberto. A real é q os malucos descobriram, mas ainda falta saber o porquê do Drake se infiltrar nos tobiroppos. Dado o q ele ouviu do Luffy pelo Coby, ele vai provavelmente explicar pra algum chapeu de palha a sua situação, pra justificar o pedido de ajuda.;;0;0;husa_toledo
5066282761;8193790412;lg;2020-09-11 11:26:24;Luffy vai aceitar de boa o Drake, e esse 1% será o Kaido? shishishi;;0;0;lucas_mathaus
5066282838;8193790412;em;2020-09-11 11:26:30;Caraio do nada, eu manda ir TNC hahahah;;1;0;disqus_HIVdkokw4o
5066283281;8193790412;em;2020-09-11 11:27:04;Jornal mundial... Yonkou  Monkey.D.Luffy derrota dois yonkou e rouba suas tripulações hohoooohoho;;4;0;isaias_junio
5066284239;8193790412;lg;2020-09-11 11:28:15;"Gente vamos deixar essa trama do Drake de lado e focar na parte realmente importante do capítulo .... O POUND FINALMENTE VAI FICAR COM SUAS FILHAS!

PS: R.I.P. Jack, aqui jas um bom saco de pancada.";;13;0;MrL113
5066284412;8193790412;lg;2020-09-11 11:28:30;O Oda é bem FDP as vezes kkkkkkkk, o cara deu uma palhinha do Neko e Ino monstrão e cortou a cena logo em seguida. 😅;;4;0;TorcedorAzulino
5066286263;8193790412;lg;2020-09-11 11:30:54;Vendo os numbers e tal lembrando que e um experimento fracassado, to aqui pensando. O governo falhou em criar gigantes mas clonagem eles conseguiram, e 2 anos atras ele conseguiram uma baita amostra fresca de DNA de Orcs Jr. Então se a nova arma que substituiu o Shikitibukais  for um exercito de Orz ciborgues???;;3;0;alexisyamato
5066286999;8193790412;em;2020-09-11 11:31:52;O X marca o tesouro;;0;0;romriocastilhos
5066287060;8193790412;lg;2020-09-11 11:31:56;Esse capítulo foi bom mas não avançou quase nada.;;2;0;disqus_IlkrXxWnYm
5066288063;8193790412;lg;2020-09-11 11:33:16;Acho que os Minks tem q derrotar o Jack até a sua forma Sulong acabar, até porque depois dela eles ficam enfraquecidos;;1;0;silvadrak
5066288694;8193790412;lg;2020-09-11 11:34:00;Eu acho que esse 1% vai abrir o zóio do Hawkins, pois se for do Drake, e ele vai se aliar ao luffy nessa guerra, quase bem certeza que sobrevive, o hawkins vai entender o poder do luffy, e se arrepender de não ter se juntado com o Drake, na real o hawkins é um medroso dependente de cartas pra tomar decisões, um covarde na minha opinião, não tem liberdade nenhuma;;4;0;disqus_6HOkHTRHHB
5066289101;8193790412;en;2020-09-11 11:34:32;"Falta 10 capítulos para o 1000!
Deve sair la pra Dezembro ne
Último capítulo do ano pra fechar com chave de ouro";;4;0;tomas_terto
5066290720;8193790412;lg;2020-09-11 11:36:27;Esse papo dos Numbers terem o mesmo tamanho do Oars é balela, me parece mais um caso em que o Oda viaja na escala de altura dos personagens, o Oars oficialmente, salvo engano, tem 67 metros de altura, os Numbers não paracem nem ter metade disso.;;5;0;TorcedorAzulino
5066291131;8193790412;lg;2020-09-11 11:36:56;"E o Kaidou, que desde que subiu no telhado só ta fazendo figuração;

Só fica parado ao vento...";;6;0;disqus_hQSBZbQgcu
5066291456;8193790412;lg;2020-09-11 11:37:19;O Hawkings falando que não é o tipo de homem a trair foi a maior hipocrisia q já ouvi;;4;0;corsavinho1997
5066291597;8193790412;lg;2020-09-11 11:37:28;Tô achando que esse 1% é o Luffy. Acho que não terá nada espetacular. Até pq não tem motivos pra ele ver de outro inimigo menos importante. E não acho que kaidou/big mon sejam derrotados em apenas 1 dia.;;1;0;disqus_fwNR76xH2x
5066291843;8193790412;lg;2020-09-11 11:37:44;Mais um aliado forte,  Luffy, Kid, Law, Zoro, Jinbe, Marco e Drake, Yamato ainda temos Killer e Sanji, Acredito que Luffy, Kid, Law e Zoro devem ir direto enfrentar o Kaido, os outro devem dar conta do restante do bando, King provavelmente Marco, Queen talvez Drake + alguem, e os restando derrote os tobiroppo.;;1;0;disqus_9omoDDIVVO
5066292884;8193790412;en;2020-09-11 11:39:02;Contagem regressiva para o capítulo 1000 faltam 10 capítulos!!!!!!!;;3;0;andre_batalha
5066293635;8193790412;lg;2020-09-11 11:39:54;"5 super novas de um lado e 5 tobbiroppos do outro lado 
Oda é um gênio, conseguiu balancear essa guerra capitulo por capitulo.
Gênio!!!!!!!!!!!";;0;0;disqus_gmi2uaD43w
5066294757;8193790412;lg;2020-09-11 11:41:10;Por que diabos desmembrou hawkins todo mais mm matou o cara, sempre assim a fruta dele tira a cabeça da pessoa e ela volta ao normal dps;;0;0;luiz_pugliesi
5066295117;8193790412;lg;2020-09-11 11:41:34;1% de sobreviver (se aliar com o protagonista dá obra) tá safeee;;2;2;ReidosAnimesOriginal
5066295407;8193790412;lg;2020-09-11 11:41:55;Só eu acho que tá entrando aliados demais pro bando dos chapéus? Antes parecia algo tão impossível de vencer. Agora parece Que impossível perder.  Se a big mon mudar de lado. Vai ficar uma coisa tão zzzzzz... Pois ela sozinha já poderia derrotar o kadou ou até mesmo levar ele pra uma quase derrota. Espero que o perospero traga o bando dele no livro,e. Eles sejam inimigos. Quero ver uma guerra ser impossível de ser ganha;;2;0;disqus_fwNR76xH2x
5066296010;8193790412;lg;2020-09-11 11:42:35;A pior geração se unem pra derrotar um imperador. Ordem natural de substituir os velhotes pelos novatos;;6;0;disqus_gJJ63LfGgG
5066299458;8193790412;lg;2020-09-11 11:46:31;O Sasaki falando do kyoshiro parecia q ele tava falando da ex kkkkk até bebeu pra esquecer a traição;;10;0;corsavinho1997
5066299493;8193790412;em;2020-09-11 11:46:33;"Enquanto houver 1% de chance teremos 99% de fé.

Oda torcedor do Galo doido 100% confirmado";;6;0;TorcedorAzulino
5066299651;8193790412;en;2020-09-11 11:46:44;Po toda hora nao tem capitulo semana q vem, ta ficando uma putaria ja isso ai;;1;0;hdbarbosa
5066300369;8193790412;lg;2020-09-11 11:47:36;Acho que não tem muito sentido o Hawkins ter feito uma previsão sobre a vida do Drake...acho que esse homem é o Kaido ou então o Luffy;;3;0;jo_o_victor_torres
5066300632;8193790412;en;2020-09-11 11:47:55;Legal, mas estou sentindo falta de porrada.;;0;0;disqus_GJihlSiEuf
5066300894;8193790412;em;2020-09-11 11:48:13;Essa confiança que o Luffy passa para os seus Adversários são demais!!!!!!!!!!!!;;1;0;disqus_MboSN9NK5B
5066302607;8193790412;lg;2020-09-11 11:50:15;"Aquele 1% é vagabundo kkkk

Acho que esse 1% deva ser do Luffy, pois ele mesmo falou que não importava quantas vezes previsse a taxa de sobrevivência  do Luffy, nunca abaixava de 1% e ele não conseguia entender isso.";;3;0;disqus_GhCD0jFd16
5066303659;8193790412;lg;2020-09-11 11:51:26;Pera então os numbers só serviram pra mostrar como os chapéus de palha cresceram desde a batalha com oars para Então eles só serviram como números pra tripulação do kaidou... Ahhhhhhhhhhhhhhhhhhhhhhhhhh isso explica muita coisa;;13;0;corsavinho1997
5066309248;8193790412;em;2020-09-11 11:57:45;Kid vai te pegar Hawkins;;2;0;disqus_Gzg2mKJP93
5066309343;8193790412;en;2020-09-11 11:57:51;Alguém sabe me dizer se existem mais novels?;;0;0;luizfelipesantosferro
5066309551;8193790412;en;2020-09-11 11:58:06;Esperava pelo menos um ataque do kaidou nesse cap, parece que vai ficar só na torcida até a derrota do jack.;;11;0;disqus_L5M68CYLrN
5066311097;8193790412;lg;2020-09-11 11:59:49;Esses 1% concerteza tem a ver com o Law. O hawkis quer matar ele por aquilo que ele fez. R.I.P. Law;;1;0;disqus_xJJKo3ojqK
5066312408;8193790412;lg;2020-09-11 12:01:16;"aparentemente aquela mink cachorra/cadela de zou foi derrotada
kaido e os bainhas nem começçaram o fight
jack vai rodar em off
aquele subordinado cabeçudo do orochi.. sei não. esse bosta do yamata ainda deve tá vivo
aquele 1% obviamente não é o drake. É O LUFFÃO";;5;1;ivandrago22
5066312419;8193790412;em;2020-09-11 12:01:17;Me lembrou Garp e Roger indo contra o antigo Rei dos Piratas;;4;0;disqus_i4yhl4YOoo
5066312453;8193790412;lg;2020-09-11 12:01:19;Que capítulo incrível. Coitado do Jack vai levar um surra gigantesca do Nekomamushi e do Inuarashi kkkk. Eu não esperava que o Drake fosse ir pro lado dos Mugiwaras, espero ver lutas incríveis dele junto dos outros nos próximos capítulos!;;6;0;lieldjoestar
5066313485;8193790412;em;2020-09-11 12:02:31;Drake mugiwara 99% confirmado kkkk;;2;0;disqus_rIiLuQb7x3
5066316501;8193790412;lg;2020-09-11 12:05:59;"Interessante, como o Luffy aos poucos vai se  cercando de estranhos relacionamentos c
om  os membros da Pior Geração";;4;0;horizonhc
5066316746;8193790412;em;2020-09-11 12:06:14;CARA CADA VEZ MAIS EU AMO MAIS ESSE MANGA VELHO Q DELICIAA;;2;0;disqus_x609lZ45vK
5066317062;8193790412;en;2020-09-11 12:06:37;"é frustante você ler e saber que semana que vem não tem capítulo :( 
ao menos temos os episódios todo domingo!";;2;0;robinflwer
5066317145;8193790412;en;2020-09-11 12:06:42;Drake eh a MAE do Luffy ??!!!!;;7;0;disqus_vepdDSwdyr
5066319400;8193790412;en;2020-09-11 12:09:16;cara agr eh esperar pro luffy acabar com todos os gigantes de gear fourth;;0;0;disqus_x609lZ45vK
5066321929;8193790412;lg;2020-09-11 12:12:02;"Deixa ver se eu entendi, eles sacaram que o Drake é traidor mas não sabem que ele é infiltrado da marinha, isso vai dar um pano pra manga ....

To ate vendo a manchete do outro dia do jornal do Morgans:

""<b>Genio da pirataria ataca novamente</b>""
""Após derrotar Big Mom em seu território usando um plano calculado por anos o jovem Luffy do chapéu de palha volta a demonstrar todo seu intelecto ao infiltrar outro dos seus capangas (dessa vez X-Drake)  no bando das Feras de Kaido, Luffy vem se mostrando o mais ardiloso, ousado e vil pirata desde Gold Roger""";;36;0;disqus_EpZUuZhCBs
5066322170;8193790412;lg;2020-09-11 12:12:19;"Estão deixando o supernova que trará mais reviravolta pra saga pro final. A Bonney.

Akainu disse que o ""sangue dele gelou"" quando soube que ela tinha ""fugido"". E ela claramente tem história ou com o Barba Branca, ou com o Ace, ou com ambos. Ou com o Kuma.";;4;0;gastaoesteves
5066322624;8193790412;em;2020-09-11 12:12:49;imagina a pior geração se unindo? ia ser foda, esse bando do kaidou não dava nem para o cheiro;;0;0;robinflwer
5066324009;8193790412;lg;2020-09-11 12:14:15;Se o Luffy ta usando Gear 4 contra numbers, significa que ele tem algo muuuito mais forte para usar contra o Kaido... Ainda acho q é o Gear 4 mas a forma Tigre.;;5;0;joopedrocarneiro
5066324502;8193790412;lg;2020-09-11 12:14:46;Minha teoria: a porrada do Franky na cabeça da BM vai fazê-la perder novamente a memória e, momentaneamente, lutar ao lado do Chopper e cia. Acredito que ela vai estar fora da ação durante o restante do arco.;;0;1;disqus_Zke9p09wXT
5066324936;8193790412;en;2020-09-11 12:15:14;Scan da última página tá um lixo;;0;1;disqus_Hp0q642xAu
5066325894;8193790412;lg;2020-09-11 12:16:15;Só acho q esse 1% é do próprio Hawkins;;0;0;disqus_rIiLuQb7x3
5066326452;8193790412;em;2020-09-11 12:16:52;Ta cada vez mais foda essa mangá. Duvido que alguém no mundo tivesse previsto que o Drake ia se aliar aos chapeus de palha. Infelizmente não tem mangá semana que vem;;3;1;evandroisento
5066327878;8193790412;em;2020-09-11 12:18:20;"X-CALIBUR
Nome phoda pra uma técnica";;5;0;marcelcarlosmachadobarbosa
5066328897;8193790412;en;2020-09-11 12:19:27;"COMO ASSIM NÃO TEREMOS ONE PIECE NA PRÓXIMA SEMANA? (╥﹏╥)

Agora não dá pro Oda fugir da luta. Tem que ter Luffy vs Queen!";;0;0;Evens27
5066329961;8193790412;lg;2020-09-11 12:20:34;Esperava que a tribo mink com sulong desse conta do jack sem precisar do nekomamushi e inuarashi. Acho que hypei demais por causa da Carrot.;;5;0;disqus_L5M68CYLrN
5066330024;8193790412;em;2020-09-11 12:20:38;Seria muito foda se a batalha final fosse com os da pior geração contra kaido e big mom;;4;0;leonardo_de_amorim
5066331730;8193790412;lg;2020-09-11 12:22:22;"O Oda, como sempre, imprevisível!

- Neko e Inu só faltaram dizer: ""Os pais estão ON"". Ahaha
- Curti a liderança do King e o foco nos Tobiroppos (Black Maria lindissima)
- Luffy e o bando demonstrando a sua evolução - e mais uma vez o Jimbe se destacando! Tubarão está ON FIRE
- Whos Who sempre esteve atrás do...Drake? Não sei vocês, mas continuo desconfiando que ele queira se tornar uma calamidade, já que ficou excitado quando Kaido sugeriu isso. 
- Drake subestimou o bando do Kaido, mas viu no Luffy a esperança de derrotar o Dragão. E, é claro, já tem gente querendo-o como mugiwara. Rs

Contagem regressiva de 10 capítulos!";;5;1;disqus_3bZPnUnyTt
5066331996;8193790412;em;2020-09-11 12:22:40;Perfeito. Um ótimo presente de aniversário!!!;;3;0;disqus_8tVGsnpXdn
5066333218;8193790412;lg;2020-09-11 12:23:55;É muito legal como o Luffy consegue novos aliados só por ser quem ele é. O Drake se dizendo sem esperança e automaticamente ao olhar pro Luffy ele vê a esperança e decide se aliar a ele.;;8;0;disqus_SYSOOuAk7h
5066333224;8193790412;en;2020-09-11 12:23:56;Basil é muito escroto....;;2;0;albertmedeiros
5066335903;8193790412;en;2020-09-11 12:26:41;Mais 10 capítulos e chegamos a marca de 1000, o que será que o mestre Oda está preparando.;;1;0;disqus_PER8sSAN7s
